sentence,image_1,image_2,label_image1,label_image2
Person walks on beach.,"[-0.803892195224762, -0.10923957079648972, 0.24143168330192566, 0.4585365056991577, 0.5943920016288757, 0.009419018402695656, 0.3263886272907257, 0.41069698333740234, -0.1603824645280838, -0.3446212112903595, 0.10994875431060791, 0.08518404513597488, -0.05704903602600098, -0.9540789127349854, 0.5549391508102417, -0.06911387294530869, 0.45656639337539673, 0.6124024391174316, 0.7535878419876099, -0.21385273337364197]","[-0.5773394107818604, -0.6651644110679626, 0.5869394540786743, 0.6150445342063904, 0.7068833112716675, -0.2905600965023041, 0.39033982157707214, 0.9523631930351257, -0.12342211604118347, -0.4665553569793701, 0.26710838079452515, -0.018692640587687492, 0.09263332188129425, -0.8838355541229248, 0.5586982369422913, -0.24217015504837036, 0.5278534293174744, 0.4825102686882019, 0.42433276772499084, 0.049102574586868286]",1,0
Woman sits on floor.,"[-1.0489685535430908, 0.1083388552069664, 0.285964697599411, 0.020120684057474136, 0.28053396940231323, -0.3452487587928772, 0.11271494626998901, 0.5926948189735413, 0.24803975224494934, -0.21621936559677124, 0.4264158010482788, -0.3450221121311188, -0.04279867559671402, -0.6349026560783386, 0.5333142876625061, -0.6077312231063843, 0.0565464124083519, 0.009697416797280312, 0.662622332572937, -0.12971767783164978]","[-0.6695652604103088, 0.0291084423661232, 0.012204941362142563, 0.8381340503692627, 0.7573635578155518, -0.23524209856987, 0.33115246891975403, 0.8911551237106323, -0.161310076713562, -0.2405162751674652, 0.35999685525894165, -0.11290376633405685, -0.29564034938812256, -1.2067033052444458, 0.5233765244483948, -0.42574724555015564, 0.39183521270751953, 0.26250946521759033, 0.5158802270889282, -0.30183321237564087]",0,1
Person holds ball in hand.,"[-1.0244858264923096, -0.2721118927001953, 0.263630211353302, 0.25022318959236145, 0.40323203802108765, -0.3829003572463989, 0.3285774290561676, 0.9659820199012756, 0.04287329316139221, -0.11548586934804916, -0.022822409868240356, -0.34015142917633057, 0.37396371364593506, -1.1610578298568726, 0.13837730884552002, -0.2352229654788971, -0.0715780109167099, -0.10197705030441284, 0.18178142607212067, -0.14028169214725494]","[-1.0314775705337524, -0.1589100956916809, 0.0381988100707531, 0.5209386348724365, 0.2873455584049225, 0.00807991437613964, 0.29556336998939514, 1.1336021423339844, -0.0756269097328186, 0.26882535219192505, 0.2594842314720154, -0.33667561411857605, 0.14916002750396729, -1.16093909740448, 0.38493993878364563, -0.2837928831577301, 0.12373872846364975, 0.02594909630715847, 0.3122721314430237, -0.14214712381362915]",0,1
Man jogs down road.,"[-0.9043735265731812, -0.27053266763687134, 0.3677554130554199, 0.6065772175788879, 0.34132400155067444, 0.008126610890030861, 0.10082602500915527, 0.6520513892173767, 0.21951675415039062, -0.17711666226387024, 0.10809430480003357, -0.11224251240491867, -0.02388847805559635, -0.9033688902854919, 0.2915167212486267, -0.19980594515800476, 0.4677411913871765, 0.4113673269748688, 0.41070204973220825, -0.3179474174976349]","[-1.1155697107315063, -0.4668349623680115, 0.36299556493759155, 0.3954029977321625, 0.5936259031295776, -0.5784778594970703, 0.22211505472660065, 1.0044969320297241, 0.04656866192817688, -0.3879329562187195, 0.2957974076271057, -0.38749751448631287, 0.14029406011104584, -0.968635618686676, 0.36697739362716675, -0.39574676752090454, 0.1311590075492859, 0.3248045742511749, 0.448922723531723, -0.3445882201194763]",0,1
Woman runs on shore.,"[-0.5305574536323547, -0.29035428166389465, 0.16709035634994507, 0.4915440082550049, 0.3441096544265747, -0.04803096503019333, 0.07511116564273834, 0.7563910484313965, -0.1035078763961792, -0.41993725299835205, 0.19112370908260345, -0.2606336772441864, -0.13863644003868103, -1.1568361520767212, 0.43630677461624146, -0.18940776586532593, 0.20484532415866852, 0.27616986632347107, 0.21683470904827118, 0.06998310983181]","[-0.8783900737762451, -0.455923855304718, 0.3623825013637543, 0.3583400845527649, 0.615675687789917, 0.12589427828788757, 0.017612729221582413, 0.5880059599876404, -0.15236055850982666, -0.27241840958595276, 0.3412889242172241, -0.05768592655658722, 0.11135563254356384, -1.036703109741211, 0.5069906115531921, -0.11100716888904572, 0.2990206778049469, 0.41685786843299866, 0.5266197919845581, 0.02057674340903759]",0,1
Person matches speed of another.,"[-1.0268462896347046, 0.018741630017757416, 0.2903498709201813, 0.5595558881759644, 0.33660510182380676, -0.341163694858551, 0.08050622045993805, 0.8668224215507507, -0.047366514801979065, -0.11356734484434128, 0.23858831822872162, -0.11075115948915482, -0.25751858949661255, -0.655251145362854, 0.48246055841445923, -0.11829483509063721, 0.17950965464115143, 0.13236944377422333, 0.4662834405899048, -0.300435334444046]","[-0.6946098208427429, -0.2693057060241699, 0.7470661401748657, 0.5303510427474976, 0.2486148178577423, 0.0053144413977861404, 0.222384974360466, 0.7234497666358948, -0.22875970602035522, -0.02272581309080124, -0.013679889030754566, -0.5171008110046387, -0.21956706047058105, -1.0004165172576904, 0.5252626538276672, 0.000426584854722023, 0.3295488655567169, 0.2702817916870117, 0.022250616922974586, -0.06480541825294495]",0,1
Girl crosses road.,"[-1.074854850769043, -0.038627274334430695, 0.37464916706085205, 0.5064132809638977, 0.439761757850647, -0.351102352142334, 0.3339776396751404, 0.5524206161499023, 0.019055606797337532, -0.14721253514289856, 0.08287958800792694, -0.2019527107477188, -0.017621973529458046, -0.7112302780151367, 0.25690823793411255, -0.39867860078811646, 0.25514283776283264, 0.7157315015792847, 0.48718249797821045, -0.15704020857810974]","[-0.8908074498176575, -0.12766948342323303, 0.31128889322280884, 0.405483603477478, 0.3124661445617676, -0.5314162969589233, 0.25185954570770264, 0.6865808367729187, 0.1354358196258545, 0.20715570449829102, 0.3935019373893738, -0.43559208512306213, 0.14338670670986176, -0.7839486002922058, 0.27339494228363037, -0.236309215426445, -0.06739556044340134, 0.27808061242103577, 0.3369879722595215, -0.27392229437828064]",0,1
Players taking pictures.,"[-1.0119765996932983, -0.023002885282039642, 0.24891415238380432, 0.4772075116634369, 0.9458558559417725, 0.07097475230693817, 0.5452187657356262, 0.49761494994163513, 0.020461799576878548, -0.10660281032323837, 0.09329145401716232, -0.25050124526023865, -0.21061792969703674, -1.1051560640335083, 0.5059598684310913, -0.10236917436122894, 0.6154537796974182, 0.6084259152412415, 0.3837362229824066, -0.04895852506160736]","[-0.9819911122322083, 0.09720703214406967, 0.2899032235145569, 0.11295348405838013, 0.72802734375, 0.19740311801433563, 0.28185346722602844, 0.9351436495780945, -0.24570313096046448, 0.13390526175498962, 0.07918183505535126, 0.046390414237976074, 0.04593053460121155, -1.2277835607528687, 0.2051098346710205, 0.22720035910606384, 0.24278078973293304, 0.6582931280136108, 0.09156453609466553, 0.032932281494140625]",0,1
Athlete plays game.,"[-0.8220655918121338, -0.40006476640701294, 0.11466573178768158, -0.2498847097158432, 0.7407094240188599, -0.2971329689025879, 0.212397038936615, 0.9385015368461609, -0.28762587904930115, -0.5514212846755981, 0.1796640157699585, 0.35640618205070496, -0.07067562639713287, -0.9084991812705994, -0.013288138434290886, -0.39806726574897766, 0.36398380994796753, -0.07077641785144806, 0.5553405284881592, -0.18575985729694366]","[-0.8340713977813721, -0.05468382686376572, 0.47912347316741943, 0.6170733571052551, 0.5366504192352295, 0.06216827780008316, -0.017616551369428635, 0.7436999678611755, 0.2236400842666626, -0.19759103655815125, -0.026653092354536057, -0.5847129821777344, -0.06221449375152588, -1.2967150211334229, 0.34052926301956177, -0.13402628898620605, 0.21616218984127045, 0.534345805644989, 0.03623020648956299, -0.23618876934051514]",0,1
Woman walks in meadow.,"[-1.0380570888519287, -0.256769061088562, 0.36173778772354126, 0.2913939356803894, 0.01682252623140812, -0.1760963499546051, 0.21303732693195343, 0.9619867205619812, -0.040228694677352905, -0.2259112298488617, 0.6975592970848083, -0.40743595361709595, -0.043529585003852844, -0.9589796662330627, 0.17985981702804565, -0.3950780928134918, 0.1580067276954651, -0.1719735562801361, 0.1670961230993271, -0.20232337713241577]","[-0.9842530488967896, 0.47514504194259644, 0.28979888558387756, -0.008839068002998829, 0.4316631853580475, -0.47334909439086914, 0.3254832625389099, 0.8846929669380188, -0.21967080235481262, 0.1233166828751564, 0.45927199721336365, -0.12036076933145523, -0.12313041090965271, -0.37302079796791077, 0.16077572107315063, -0.22754693031311035, 0.2381511926651001, 0.008588502183556557, 0.6169435977935791, -0.2307552993297577]",0,1
Girl plays with ball.,"[-0.719443678855896, -0.5586063861846924, 0.16434332728385925, 0.38256344199180603, 0.560085117816925, -0.039292819797992706, 0.2821085751056671, 0.9037012457847595, 0.058344170451164246, -0.2226490080356598, 0.5788964629173279, 0.01852884702384472, 0.07788435369729996, -0.661851167678833, 0.07563182711601257, -1.7656013369560242e-05, 0.438468873500824, 0.15793921053409576, 0.10281600058078766, 0.03981395065784454]","[-0.7101943492889404, -0.14326700568199158, -0.04293209686875343, 0.3349073529243469, 0.4935365319252014, -0.30022984743118286, 0.367684006690979, 0.675652801990509, 0.02231075055897236, -0.014878205955028534, 0.5184942483901978, -0.19321751594543457, 0.1815158575773239, -0.7708035111427307, 0.23021277785301208, -0.3182395100593567, 0.23373036086559296, -0.023886876180768013, 0.4684077501296997, -0.06475971639156342]",0,1
Person crosses street,"[-0.8325757384300232, -0.02921917289495468, 0.11232775449752808, 0.4742003083229065, 0.44137638807296753, -0.24021296203136444, 0.3707883656024933, 0.7225608229637146, 0.09000341594219208, 0.053520895540714264, 0.1831924021244049, -0.007571006193757057, 0.19011300802230835, -1.0017797946929932, 0.19281361997127533, -0.5056678652763367, 0.28862515091896057, 0.2250695675611496, 0.528266429901123, -0.025276245549321175]","[-0.7193897366523743, -0.13892564177513123, 0.4522128701210022, 0.5832836031913757, 0.6621944904327393, -0.7850294709205627, 0.4135679602622986, 0.4435241222381592, -0.10734675824642181, 0.19129100441932678, 0.07686487585306168, -0.17972420156002045, -0.13209059834480286, -0.5102308392524719, 0.3164077401161194, 0.054216429591178894, 0.4077712297439575, 0.4413345158100128, 0.5776637196540833, -0.0005277711898088455]",1,0
Man doing exercise sits in front of a wall,"[-0.8693080544471741, -0.0654471293091774, 0.3311307430267334, 0.25915682315826416, 0.3052557110786438, -0.5226550698280334, 0.5188771486282349, 0.5989165902137756, -0.039173275232315063, -0.04609576612710953, 0.15536847710609436, -0.05502239614725113, 0.10242581367492676, -1.0449422597885132, -0.0421028658747673, -0.4299083650112152, 0.07945054024457932, 0.3898561894893646, 0.45988327264785767, -0.4204242527484894]","[-1.0906239748001099, 0.014753911644220352, 0.4226721525192261, 0.4689621925354004, 0.6934198141098022, -0.3305612802505493, 0.3589387536048889, 0.522800624370575, -0.30654430389404297, 0.3277204632759094, 0.1561438888311386, -0.3113652765750885, -0.3365919589996338, -0.8696659207344055, 0.2669277489185333, -0.22441843152046204, 0.07888280600309372, 0.16141727566719055, 0.5206429362297058, -0.1461520493030548]",0,1
Athletes run on field.,"[-1.030264973640442, -0.33380094170570374, 0.6501259207725525, 0.6529165506362915, 1.000030517578125, 0.23842120170593262, 0.07933352887630463, 0.7352761626243591, -0.3820054829120636, -0.6561747789382935, 0.1987873613834381, 0.02182888798415661, 0.03064645640552044, -1.150558590888977, 0.5396795868873596, -0.0014836322516202927, 0.7218019366264343, 0.8809982538223267, 0.7830926775932312, -0.23819097876548767]","[-0.8102603554725647, 0.04314299672842026, 0.5104155540466309, 0.6791725158691406, 0.42101168632507324, -0.03299606591463089, 0.48474186658859253, 0.872646152973175, 0.08662058413028717, -0.15470758080482483, 0.02008751407265663, -0.0042023006826639175, -0.04224935919046402, -1.115726113319397, 0.25892865657806396, -0.3317197859287262, 0.5553843379020691, 0.3375139534473419, 0.19937266409397125, -0.4160573184490204]",0,1
Person stands with team.,"[-0.9181122779846191, 0.2679987847805023, 0.1816169023513794, 0.2580907344818115, 0.7672471404075623, -0.5092856884002686, 0.3927800953388214, 0.644572913646698, -0.07074636965990067, -0.015758588910102844, 0.3750193119049072, -0.08178183436393738, -0.1301092952489853, -1.1407216787338257, 0.0016415584832429886, -0.4011998176574707, 0.23381809890270233, 0.1903216391801834, 0.23945164680480957, -0.23490211367607117]","[-0.7662285566329956, -0.2621076703071594, 0.4485761225223541, 0.6590070724487305, 0.2825562655925751, -0.1156560406088829, 0.1929645836353302, 0.7371203303337097, 0.001791076734662056, -0.2763955891132355, 0.15629301965236664, -0.5369831323623657, 0.00252733938395977, -1.1976677179336548, 0.45335468649864197, -0.10476851463317871, 0.17909957468509674, 0.42755255103111267, 0.11118622869253159, -0.27581527829170227]",0,1
Woman jogs the beach.,"[-0.6849244236946106, -0.5000807046890259, 0.31346866488456726, 0.6436291933059692, 0.6369185447692871, 0.060309939086437225, 0.1255200356245041, 0.6006355881690979, 0.06705807149410248, -0.25298282504081726, 0.2340182363986969, -0.11506257206201553, 0.015657566487789154, -1.274269461631775, 0.3980870842933655, -0.22020763158798218, 0.42179644107818604, 0.22996999323368073, 0.3670569658279419, -0.10953253507614136]","[-0.724231481552124, 0.15155461430549622, 0.36316537857055664, 0.36357393860816956, 0.2490648329257965, -0.17456546425819397, 0.19837267696857452, 0.2326473593711853, 0.07972094416618347, -0.2050659954547882, 0.11823128163814545, -0.4233965575695038, 0.004013536497950554, -1.1321951150894165, 0.1868424415588379, -0.2678126394748688, 0.34232571721076965, 0.46017321944236755, 0.23123186826705933, -0.04764372110366821]",1,0
Person jumps near sea.,"[-0.8643898963928223, -0.3851483464241028, 0.5940777659416199, 0.577629804611206, 0.6192865371704102, -0.18827196955680847, 0.41937515139579773, 0.7217307686805725, -0.06893034279346466, -0.4817880392074585, 0.30568715929985046, -0.3000542223453522, -0.23670867085456848, -1.21121084690094, 0.5252811312675476, 0.0764874815940857, 0.2411893755197525, 0.5932184457778931, 0.45544424653053284, -0.008403869345784187]","[-0.9275442957878113, -0.2951623201370239, 0.26566559076309204, 0.36569494009017944, 0.5975454449653625, -0.3476346731185913, 0.4186793565750122, 1.099547028541565, -0.30152854323387146, -0.206111878156662, 0.33996543288230896, 0.07272287458181381, -0.024479703977704048, -1.135192632675171, 0.4663228988647461, -0.2797272503376007, 0.5459356904029846, 0.025806600227952003, 0.2166377753019333, -0.27473685145378113]",1,0
Girl plays as different person.,"[-0.6186656355857849, 0.001688387244939804, 0.21227827668190002, -0.12695057690143585, 0.3473297357559204, -0.5624011158943176, 0.3594576418399811, 0.47407275438308716, -0.08585776388645172, 0.197776198387146, 0.5497952103614807, -0.020674148574471474, -0.01952184922993183, -0.8954706192016602, -0.06539930403232574, -0.2019553929567337, 0.34241294860839844, -0.1290060430765152, 0.15524356067180634, -0.2014811635017395]","[-0.8465344309806824, 0.129794180393219, 0.45186981558799744, 0.37418749928474426, 0.23142698407173157, -0.425879567861557, 0.46968433260917664, 0.6579133868217468, -0.44766342639923096, -0.0003569796681404114, 0.5101690292358398, -0.506562352180481, 0.06549065560102463, -0.953705370426178, 0.13952960073947906, -0.2927751839160919, -0.0333700105547905, 0.4872373938560486, 0.24362494051456451, -0.11040061712265015]",0,1
Person holds beer to players.,"[-0.8604611754417419, -0.16151490807533264, 0.19537505507469177, -0.07381173968315125, 0.382942259311676, -0.14242035150527954, 0.23721890151500702, 0.8058146834373474, 0.0609450563788414, -0.05438530445098877, 0.2568318843841553, 0.016698045656085014, 0.22208699584007263, -1.0918042659759521, 0.2001822590827942, -0.3738028109073639, 0.4529537558555603, 0.18913555145263672, 0.6096864938735962, 0.007718442007899284]","[-0.4196110665798187, -0.3696972727775574, 0.6236874461174011, 0.5195940732955933, 0.4394376873970032, -0.06492037326097488, 0.07106676697731018, 0.8411643505096436, -0.21433547139167786, -0.192975252866745, 0.14338485896587372, -0.2706867456436157, 0.06452849507331848, -0.9289573431015015, 0.25139689445495605, 0.2512243092060089, 0.40368756651878357, 0.3216511309146881, 0.29097574949264526, -0.4425322711467743]",0,1
