sentence,image_1,image_2,label_image1,label_image2
A person holds hands with a girl.,"[0.6911836862564087, 0.26934123039245605, -0.43319013714790344, 0.42765218019485474, -0.41296932101249695, 0.18160097301006317, 0.2321719527244568, -0.11034312844276428, -0.24470239877700806, -0.41614094376564026, -0.264340877532959, -0.13021698594093323, -0.2444247603416443, 0.25605666637420654, -0.3870486319065094, 0.2360452264547348]","[0.3276180922985077, 0.096135713160038, -0.45512354373931885, 0.17819330096244812, -0.2570001482963562, -0.18156976997852325, 0.013711744919419289, 0.11053983867168427, -0.23328332602977753, -0.21967379748821259, -0.02817302942276001, 0.0683344304561615, -0.20837374031543732, -0.03436301648616791, -0.2998630702495575, 0.1351521760225296]",0,1
A dog stands in the grass.,"[0.5123848915100098, -0.33179062604904175, 0.06449934840202332, -0.03859066218137741, 0.04282057285308838, -0.48160889744758606, -0.24937671422958374, 0.2838258743286133, -0.40477117896080017, -0.6184890270233154, 0.4110056161880493, 0.06427671015262604, -0.045818738639354706, 0.02073621191084385, -0.7909819483757019, 0.46592068672180176]","[0.3165876865386963, -0.2666814923286438, -0.07582670450210571, -0.11451458185911179, -0.6348587870597839, -0.15010273456573486, -0.01798965595662594, -0.023043571040034294, -0.029642900452017784, -0.05285443365573883, 0.13497748970985413, 0.17617611587047577, -0.11043278872966766, -0.05603620409965515, -0.47465160489082336, 0.13985437154769897]",0,1
The child did not have to stand in the field.,"[0.5894643068313599, -0.27493321895599365, -0.11671742796897888, 0.08058593422174454, -0.6415456533432007, -0.1656055897474289, -0.040818266570568085, 0.02167685516178608, -0.320183128118515, -0.37630781531333923, -0.015448018908500671, -0.016715656965970993, -0.13076533377170563, 0.41272881627082825, -0.6260663270950317, 0.11136926710605621]","[0.7016385197639465, 0.03546341508626938, -0.26824235916137695, 0.3796720802783966, -0.15091949701309204, -0.5407131314277649, 0.10247082263231277, 0.08955670893192291, -0.04754339158535004, -0.30703631043434143, -0.08093498647212982, -0.012044120579957962, 0.27334028482437134, 0.050318680703639984, -0.539776623249054, 0.17775417864322662]",0,1
A mother and daughter sit in the grass.,"[0.6136800050735474, -0.007283920422196388, -0.37706199288368225, 0.18863508105278015, -0.6305026412010193, -0.16170324385166168, 0.33305689692497253, 0.04892851412296295, -0.27857792377471924, -0.5147722363471985, 0.0926828533411026, 0.18299642205238342, -0.05101361870765686, 0.037296175956726074, -0.1177528128027916, 0.16419653594493866]","[0.3957693576812744, -0.14010854065418243, -0.6439516544342041, 0.21917086839675903, 0.0354832261800766, -0.31204959750175476, 0.9454205632209778, -0.1254187375307083, -0.14671370387077332, -0.6403781771659851, -0.3232082724571228, 0.29699912667274475, 0.21173307299613953, 0.3917181193828583, -0.13736802339553833, 0.32213523983955383]",0,1
A girl sits in the grass.,"[0.41445598006248474, -0.42555326223373413, -0.17639708518981934, 0.03713035583496094, -0.3271024227142334, -0.09758847951889038, 0.45071157813072205, 0.07708148658275604, 0.09029590338468552, -0.5710280537605286, -0.34108537435531616, -0.3118624687194824, -0.06042665243148804, 0.27982524037361145, -0.9687778949737549, 0.17378181219100952]","[0.7664246559143066, -0.24404604732990265, -0.3280368149280548, -0.24749907851219177, -0.4403645098209381, -0.3637363612651825, 0.09651803225278854, 0.14580895006656647, -0.19176997244358063, -0.43094494938850403, -0.06793303787708282, 0.04597368463873863, 0.046678394079208374, 0.24814894795417786, -0.5677888989448547, 0.369829922914505]",0,1
A man lies on the floor.,"[0.023458344861865044, -0.16395877301692963, -0.279959499835968, -0.1885955035686493, -0.7267675995826721, -0.5012180805206299, -0.050962187349796295, 0.09251143038272858, -0.23159967362880707, -0.36758002638816833, -0.024067088961601257, 0.19750453531742096, -0.04370037466287613, 0.27295544743537903, -0.4200127422809601, 0.08326219767332077]","[0.6587051749229431, -0.27740949392318726, -0.45367783308029175, 0.4632309377193451, -0.06990301609039307, -0.030399031937122345, 0.67585289478302, -0.4302993416786194, -0.0401509553194046, -0.7157208323478699, -0.32196539640426636, -0.23377220332622528, -0.25439876317977905, 0.24617424607276917, -0.6692874431610107, -0.27767983078956604]",0,1
A man sits under a tree.,"[0.4469923675060272, -0.14399206638336182, -0.5120636820793152, 0.20355179905891418, 0.10942325741052628, 0.1400272399187088, 0.2966749668121338, -0.2645113468170166, -0.20600129663944244, -0.4642723798751831, -0.0799659788608551, 0.17808355391025543, -0.4022754430770874, 0.6724189519882202, -0.16523174941539764, -0.13465429842472076]","[0.28420552611351013, -0.2201651930809021, -0.5430631041526794, 0.3003673851490021, 0.1360580027103424, -0.46081075072288513, 0.763090193271637, -0.10579261183738708, -0.03945334255695343, -0.61626136302948, -0.17077137529850006, 0.3801288902759552, 0.3136845827102661, -0.28221389651298523, -0.35071465373039246, 0.2916480004787445]",0,1
A man scrolling through his phone while chilling on the floor.,"[0.5338030457496643, -0.3029317557811737, -0.3066597580909729, 0.4413062632083893, -0.3263664245605469, 0.22773830592632294, 0.29288774728775024, -0.12500540912151337, 0.017283912748098373, -0.41668492555618286, -0.0921599417924881, 0.041727062314748764, 0.19060246646404266, 0.5320340394973755, 0.08144847303628922, 0.4007973372936249]","[0.2736448347568512, -0.09513406455516815, -0.5648348331451416, 0.1548183113336563, -0.07974864542484283, 0.07069684565067291, 0.4965030252933502, -0.07159493863582611, -0.2338646501302719, -0.5056775212287903, -0.05049408972263336, 0.2569354772567749, -0.24539761245250702, 0.5133861899375916, -0.20308034121990204, 0.188918337225914]",0,1
A woman runs in a park.,"[0.9931215047836304, -0.04732730984687805, -0.468906044960022, -0.16038043797016144, -0.32448452711105347, 0.07310608774423599, 0.33471906185150146, -0.19319956004619598, -0.08281482756137848, -0.24590258300304413, 0.16737914085388184, -0.10555587708950043, -0.020007183775305748, 0.4153258502483368, -0.8083906173706055, 0.0507679283618927]","[0.417561799287796, -0.11365010589361191, -0.18465405702590942, 0.1767340898513794, -0.35023146867752075, -0.38005194067955017, 0.1948024332523346, -0.22381417453289032, -0.16786624491214752, -0.43437013030052185, 0.25361186265945435, -0.15435421466827393, -0.14841124415397644, 0.047835931181907654, -0.6069056391716003, -0.21385075151920319]",0,1
A mother and child run on the beach.,"[0.6404690742492676, -0.2455284595489502, -0.4333946108818054, 0.042553529143333435, -0.1008313000202179, -0.32869842648506165, 0.4626176953315735, 0.1778857558965683, -0.23788569867610931, -0.3973330855369568, -0.14800168573856354, 0.19340212643146515, -0.04920940101146698, 0.13803699612617493, -0.46352121233940125, 0.07960735261440277]","[0.42266204953193665, -0.2796769142150879, -0.25608029961586, 0.24849870800971985, -0.483209490776062, 0.28758060932159424, 0.37255847454071045, -0.10135869681835175, -0.2641291320323944, -0.37749800086021423, -0.11529146134853363, 0.2613988518714905, -0.4314781725406647, 0.17313683032989502, -0.2619672119617462, 0.27826887369155884]",0,1
A boy walks in the forest.,"[0.6444146633148193, 0.17403435707092285, -0.40454965829849243, 0.24411793053150177, -0.18999791145324707, -0.5050877332687378, 0.15755818784236908, -0.4715211093425751, -0.07197582721710205, -0.26934024691581726, 0.1658215969800949, 0.19572986662387848, -0.45865514874458313, 0.05586028844118118, -0.8171849846839905, 0.19721809029579163]","[0.4305295944213867, -0.213514044880867, -0.35967743396759033, 0.15152007341384888, -0.361299067735672, -0.38470688462257385, 0.7892596125602722, -0.16795672476291656, -0.10813884437084198, -0.3598821759223938, -0.2204580157995224, 0.27528709173202515, -0.060623034834861755, 0.2401886284351349, -0.3602854311466217, 0.12674261629581451]",0,1
Girl sits on a ball.,"[0.390455424785614, -0.07926137745380402, -0.2971380650997162, 0.349814236164093, -0.2812769412994385, 0.005862346850335598, -0.009059002622961998, 0.08755846321582794, -0.1887800097465515, -0.1867009550333023, -0.4044498801231384, -0.0026497729122638702, 0.06573192030191422, 0.01365017332136631, -0.24111635982990265, 0.32670342922210693]","[0.4732395112514496, -0.23793865740299225, -0.32593202590942383, -0.24453362822532654, -0.1743796467781067, 0.09024836868047714, 0.3784656524658203, -0.11416445672512054, -0.1892426759004593, -0.37350860238075256, -0.22198455035686493, -0.01715456321835518, -0.19811414182186127, 0.14896418154239655, -0.2593522071838379, 0.16415385901927948]",0,1
A man sits on his computer in the park.,"[0.6735599637031555, -0.41466811299324036, -0.6117663383483887, -0.46055153012275696, -0.6723516583442688, -0.07057910412549973, 0.10563062876462936, -0.23884184658527374, -0.19260942935943604, -0.21786744892597198, -0.03665114939212799, 0.1943376660346985, 0.2848430871963501, 0.33842137455940247, -0.2781738340854645, -0.2855397164821625]","[0.3462549149990082, -0.18006452918052673, -0.16995126008987427, 0.32726019620895386, -0.09779264032840729, -0.5326811671257019, 0.045385561883449554, -0.22176064550876617, -0.043073296546936035, -0.4102102518081665, 0.04731704294681549, -0.30684173107147217, -0.28219273686408997, -0.0027393829077482224, -0.6348940134048462, 0.29430919885635376]",0,1
The man is lying in the grass.,"[0.3100322484970093, -0.1494201123714447, -0.4959051012992859, 0.1325334906578064, -0.15208041667938232, -0.21699368953704834, 0.3725050687789917, 0.01879006065428257, 0.11716047674417496, -0.3992641270160675, -0.027742497622966766, 0.1327725201845169, 0.05182433873414993, 0.5053385496139526, -0.02081996761262417, -0.13474500179290771]","[0.6463440656661987, -0.2447221279144287, -0.6528880000114441, -0.2898988425731659, -0.5991457104682922, -0.4064810276031494, -0.03525424748659134, -0.2124953418970108, 0.21884357929229736, -0.2942329943180084, 0.09988565742969513, 0.18882448971271515, 0.01778729446232319, 0.3995967507362366, -0.29496705532073975, 0.15437453985214233]",0,1
A girl runs with a dog.,"[0.7982701659202576, -0.24700838327407837, -0.29327502846717834, -0.2898077070713043, -0.7218681573867798, -0.4885137379169464, -0.016108548268675804, 0.050502315163612366, -0.1994754821062088, -0.20619356632232666, 0.12728099524974823, 0.034725066274404526, -0.1973782628774643, 0.2745564579963684, -0.9964918494224548, -0.06061863154172897]","[0.13821780681610107, -0.2771078944206238, -0.13070452213287354, 0.04056485742330551, -0.10096201300621033, -0.4309108853340149, 0.026180939748883247, -0.10697950422763824, 0.3961455523967743, -0.5255560874938965, -0.2675655484199524, -0.3018554449081421, -0.17679013311862946, -0.2275024950504303, 0.0420919731259346, -0.12657448649406433]",0,1
A person is standing on the beach.,"[0.2816126346588135, -0.01328221894800663, -0.3986194133758545, 0.13572761416435242, 0.020406916737556458, -0.5985322594642639, 0.531115710735321, 0.05067155510187149, 0.009961677715182304, -0.4325481057167053, 0.0036458224058151245, 0.05603792145848274, 0.1185612827539444, 0.40178024768829346, -0.2365327626466751, 0.4060857594013214]","[0.3590399920940399, 0.13795578479766846, -0.189337357878685, 0.552446722984314, -0.24206781387329102, -0.3818724453449249, 0.2513847053050995, 0.07881946861743927, -0.2080070823431015, -0.5241755247116089, -0.11093562841415405, 0.06403949856758118, 0.15420661866664886, 0.04245103895664215, -0.12388020008802414, 0.3653155267238617]",0,1
A person is sitting on the beach.,"[0.3498837351799011, -0.26543503999710083, -0.49175745248794556, 0.24140051007270813, -0.425584614276886, -0.30995503067970276, 0.6774282455444336, -0.10631074011325836, 0.12010122835636139, -0.20911292731761932, -0.22053755819797516, -0.07744893431663513, -0.08333489298820496, 0.12558943033218384, 0.09611249715089798, 0.006190495565533638]","[0.24746426939964294, 0.061152294278144836, -0.3028550446033478, 0.17365999519824982, -0.3664955496788025, -0.28092479705810547, 0.3005937933921814, -0.0037097465246915817, -0.09423592686653137, -0.21938620507717133, -0.13352884352207184, 0.05815589055418968, -0.12272879481315613, 0.3277363181114197, -0.1298879235982895, -0.05149523913860321]",0,1
A person is walking in the field.,"[0.6430344581604004, -0.08591004461050034, -0.11672434210777283, -0.04056284576654434, -0.14898726344108582, -0.13085584342479706, 0.3279767632484436, -0.19220145046710968, -0.09841771423816681, -0.22200120985507965, -0.1748485416173935, -0.41764265298843384, -0.24039016664028168, 0.2667015492916107, -0.4158172309398651, -0.05458656698465347]","[0.47426924109458923, -0.1252249777317047, -0.14605270326137543, 0.2745135724544525, -0.3837280869483948, 0.14699262380599976, -0.03333168476819992, -0.020746009424328804, -0.3524198532104492, -0.4465424120426178, 0.05937052518129349, -0.2538658082485199, -0.3150898218154907, 0.07405765354633331, -0.5122392773628235, 0.12654541432857513]",0,1
A person sits on the floor.,"[0.4347512722015381, -0.08325566351413727, -0.30471402406692505, -0.2303972989320755, -0.34366944432258606, -0.24089352786540985, 0.2667665481567383, -0.14349302649497986, -0.24435175955295563, -0.5066293478012085, -0.2338232398033142, 0.07973133027553558, 0.2605763375759125, 0.10195863246917725, -0.6498252749443054, 0.04605933278799057]","[0.4830014407634735, -0.12088171392679214, -0.41514819860458374, 0.25136879086494446, -0.39975234866142273, -0.19936761260032654, 0.5781928896903992, -0.27157557010650635, 0.09908497333526611, -0.25630584359169006, -0.19907435774803162, -0.036204252392053604, -0.10755433887243271, 0.7735887765884399, -0.6977478265762329, 0.04839424788951874]",0,1
A child sits on a tree.,"[0.6117913126945496, -0.019308054819703102, -0.4200945496559143, 0.23575574159622192, -0.15671822428703308, -0.31227728724479675, 0.13921400904655457, -0.24093209207057953, 0.18267999589443207, 0.32663193345069885, -0.21688376367092133, -0.31672149896621704, -0.048056647181510925, 0.32388368248939514, -0.26540324091911316, 0.24723978340625763]","[0.512980043888092, -0.344326913356781, 0.29787585139274597, -0.17064130306243896, -0.8844705820083618, -0.9496734142303467, 0.5593717098236084, 0.07404295355081558, 0.1679544597864151, -0.4087698757648468, -0.04167567193508148, -0.13224086165428162, -0.016608579084277153, 0.1755819469690323, -0.6538873314857483, 0.33441075682640076]",0,1
A woman runs down the street following a man.,"[0.4136190116405487, -0.050586067140102386, -0.18569234013557434, 0.307843953371048, -0.314172625541687, -0.02747439593076706, 0.3741183578968048, -0.3624812066555023, -0.1491587907075882, -0.2947373688220978, 0.05856528878211975, 0.13877563178539276, -0.31225311756134033, 0.3791039288043976, -0.669465959072113, 0.4293626844882965]","[0.38486289978027344, -0.05453652888536453, -0.4055076837539673, 0.059482641518116, -0.03495663404464722, -0.28773802518844604, 0.3820199966430664, 0.07473836839199066, -0.09101569652557373, -0.6129159331321716, -0.28554242849349976, 0.440084308385849, -0.05793888121843338, -0.16704203188419342, -0.411237508058548, 0.10605770349502563]",0,1
A woman sitting in the park.,"[0.35765889286994934, 0.02083086036145687, -0.13344600796699524, -0.0013815108686685562, -0.6192508935928345, -0.4698183834552765, 0.4673076272010803, -0.2928011417388916, 0.15345218777656555, -0.41101691126823425, -0.0011527687311172485, 0.21714048087596893, -0.07366486638784409, 0.6043585538864136, -0.5739059448242188, 0.02689138986170292]","[0.5803449153900146, -0.1627482771873474, -0.30552205443382263, -0.02561783976852894, -0.029510170221328735, -0.6557720899581909, 0.33682847023010254, -0.2558078467845917, 0.012707365676760674, -0.4955171048641205, 0.07246339321136475, -0.16585685312747955, -0.02264394424855709, -0.015176070854067802, -0.7428005337715149, 0.02522391267120838]",0,1
A little boys sits on the floor.,"[0.5725806951522827, 0.18323536217212677, -0.24447807669639587, 0.4514178931713104, -0.32897573709487915, 0.03430306911468506, 0.22819110751152039, -0.04866659641265869, -0.15962500870227814, -0.38885441422462463, -0.34498023986816406, 0.16398762166500092, 0.0024175364524126053, 0.47398844361305237, -0.40943753719329834, 0.4114295542240143]","[0.6908953189849854, -0.1890311986207962, -0.07475529611110687, 0.10734035819768906, -0.5127447843551636, -0.38353675603866577, 0.09209715574979782, 0.5370214581489563, 0.15482904016971588, -0.5611594915390015, -0.35557496547698975, 0.432778924703598, 0.4722664952278137, 0.11892560124397278, -0.8105105757713318, 0.42740756273269653]",0,1
A boy sits on the floor,"[0.4097811281681061, 0.34848979115486145, -0.2328599989414215, 0.39921391010284424, -0.4116661250591278, -0.10476040095090866, 0.1651906669139862, 0.234397292137146, -0.10483328253030777, -0.19232842326164246, -0.3848133087158203, 0.020847681909799576, -0.050149962306022644, 0.5045453906059265, -0.399393767118454, 0.31407615542411804]","[0.7545154094696045, 0.2252630591392517, -0.06644818186759949, 0.09070274978876114, 0.2489628791809082, -0.3804692327976227, -0.21794098615646362, 0.03181718289852142, 0.18307319283485413, -0.23421046137809753, -0.7903957366943359, -0.25312569737434387, 0.40514275431632996, 0.4674869775772095, -0.7333725690841675, 0.16710901260375977]",0,1
A woman stand in the grass,"[0.7162551879882812, -0.031752996146678925, -0.001591663807630539, 0.20003509521484375, -0.36294153332710266, -0.16907814145088196, 0.09246232360601425, -0.06266273558139801, 0.08165336400270462, -0.5297327637672424, -0.04478754103183746, 0.25681889057159424, -0.02834273688495159, 0.423810213804245, -0.6098920702934265, 0.311908096075058]","[0.4781181812286377, -0.39529407024383545, -0.1489001363515854, 0.3801072835922241, 0.1269179880619049, -0.30295705795288086, 0.15380659699440002, -0.052824124693870544, -0.15549436211585999, -0.6562276482582092, 0.025196149945259094, 0.0080028735101223, -0.10037717968225479, 0.13692806661128998, -0.3518235981464386, -0.00956946425139904]",0,1
A man and woman walk in a field.,"[0.7464461922645569, -0.05688781291246414, -0.2895975708961487, 0.3276292681694031, -0.09918197989463806, -0.22843073308467865, 0.6858522891998291, -0.3369983434677124, -0.05945868790149689, -0.36696502566337585, -0.051905110478401184, 0.18606628477573395, -0.03284229338169098, 0.5351191759109497, -0.2232389599084854, 0.2072492241859436]","[1.0518484115600586, 0.04430103302001953, -0.0929352194070816, 0.25953277945518494, 0.404081255197525, 0.16816894710063934, 0.06629901379346848, -0.2657782733440399, -0.33973458409309387, -0.3295225501060486, -0.1929129958152771, -0.5091568827629089, -0.4155334532260895, 0.5500255823135376, 0.0477294996380806, 0.21226279437541962]",0,1
a girl stands by the table,"[0.46259769797325134, -0.011389801278710365, -0.40525269508361816, 0.09823960065841675, -0.47179868817329407, 0.2146511673927307, 0.5165255069732666, -0.4331512451171875, -0.008894281461834908, -0.5634633898735046, -0.2540045380592346, 0.0373263917863369, -0.03140439838171005, 0.41211578249931335, -0.34248214960098267, 0.3972949981689453]","[0.42386701703071594, -0.0022641588002443314, -0.31188058853149414, 0.005443712696433067, -0.6230092644691467, -0.16752393543720245, 0.2642800211906433, 0.2083939164876938, -0.09713815152645111, -0.3063262701034546, -0.6095412373542786, 0.1294211894273758, -0.04237643629312515, 0.3098221719264984, -0.29163238406181335, 0.22091491520404816]",0,1
A girl is sitting on the chair.,"[0.3088046908378601, 0.04622044414281845, -0.23541513085365295, 0.47283461689949036, 0.01602834463119507, -0.10906466096639633, 0.18748000264167786, -0.2586912512779236, 0.24807964265346527, -0.302012175321579, -0.46885836124420166, -0.30669134855270386, -0.021592503413558006, 0.06679365783929825, -0.35233837366104126, 0.058215364813804626]","[0.44245538115501404, 0.05237284302711487, -0.43784213066101074, 0.37448322772979736, -0.4683986008167267, 0.06395788490772247, 0.5560063719749451, -0.3149314522743225, -0.06478899717330933, -0.46859946846961975, -0.10916076600551605, 0.05653071030974388, -0.10273179411888123, 0.07753942906856537, -0.5150654315948486, -0.06495749950408936]",0,1
The boy is walk8ng near water.,"[0.4305295944213867, -0.213514044880867, -0.35967743396759033, 0.15152007341384888, -0.361299067735672, -0.38470688462257385, 0.7892596125602722, -0.16795672476291656, -0.10813884437084198, -0.3598821759223938, -0.2204580157995224, 0.27528709173202515, -0.060623034834861755, 0.2401886284351349, -0.3602854311466217, 0.12674261629581451]","[0.07071475684642792, -0.18167045712471008, -0.27897384762763977, 0.2028748244047165, -0.4330797791481018, -0.17333975434303284, 0.12047065049409866, -0.1296883225440979, -0.0978996753692627, -0.3077823221683502, 0.0867520123720169, 0.11267416179180145, -0.199882373213768, 0.21413689851760864, -0.4414892792701721, 0.15394918620586395]",0,1
A boy stands in the grass.,"[0.31956610083580017, -0.2996395528316498, -0.23899172246456146, 0.07970211654901505, -0.797332227230072, -0.2179892510175705, 0.09848595410585403, -0.2395181506872177, -0.40738537907600403, -0.5012044310569763, -0.111484095454216, 0.5771383047103882, -0.3780398666858673, 0.29756876826286316, -0.4769134223461151, 0.5345761775970459]","[0.9845246076583862, -0.009787315502762794, -0.2920478582382202, -0.10066933929920197, -0.5292784571647644, -0.07275377959012985, 0.19303929805755615, -0.06463976949453354, -0.37388283014297485, -0.48686471581459045, 0.37625378370285034, -0.02948087826371193, -0.13866771757602692, 0.43958303332328796, -0.5545762181282043, -0.27202147245407104]",0,1
A man sits by a lake.,"[0.4863690137863159, -0.45290547609329224, -0.03256751969456673, 0.18888187408447266, -0.21183077991008759, -0.32461264729499817, -0.04741043597459793, -0.6216796636581421, 0.7616751194000244, -0.49670514464378357, -0.24935521185398102, -0.05508856847882271, 0.08289054781198502, 0.16380196809768677, -0.5060636401176453, 0.118618905544281]","[0.5557300448417664, 0.130405992269516, -0.33948177099227905, 0.2302466481924057, -0.09152837097644806, -0.2519061863422394, 0.29898300766944885, -0.10339038074016571, -0.17929773032665253, -0.43251141905784607, -0.15346400439739227, 0.3612510561943054, 0.12437037378549576, 0.36245930194854736, -0.41535404324531555, 0.022579776123166084]",0,1
A boy walks on the beach.,"[0.8572478890419006, -0.022808173671364784, -0.45186129212379456, 0.5707418918609619, -0.1997104287147522, -0.5296606421470642, 0.4290222227573395, -0.11131414771080017, -0.3505089581012726, -0.3130417764186859, 0.00586332380771637, 0.025185566395521164, -0.12216213345527649, 0.3912789821624756, -0.6231037974357605, 0.2187803089618683]","[0.9322776198387146, -0.06353918462991714, -0.056635670363903046, 0.04606357961893082, -0.1591438204050064, -0.9115553498268127, -0.12142670899629593, -0.05904228985309601, -0.10845975577831268, -0.4754210412502289, -0.13966558873653412, -0.19550637900829315, -0.17528335750102997, 0.11062268912792206, -0.559135377407074, 0.26112642884254456]",0,1
A child runs in a field.,"[0.30570536851882935, -0.20397445559501648, -0.7627051472663879, 0.29115837812423706, -0.3263573944568634, 0.11842858046293259, 0.30278488993644714, -0.2739924192428589, -0.1876615434885025, -0.3741132318973541, 0.038249000906944275, 0.08137264847755432, -0.20238083600997925, 0.4930616319179535, -0.4074822962284088, 0.2072494626045227]","[0.6150373816490173, -0.08327620476484299, -0.1727241426706314, 0.21847178041934967, 0.052767932415008545, -0.30653294920921326, 0.32406383752822876, -0.08921289443969727, -0.2665303349494934, -0.32742130756378174, -0.06553931534290314, 0.10410512983798981, -0.21080322563648224, 0.393069326877594, -0.41842344403266907, 0.18067091703414917]",0,1
A person stand with the team,"[0.47305336594581604, 0.24471908807754517, -0.20765754580497742, 0.5157958269119263, -0.19434329867362976, 0.11949693411588669, 0.2821193337440491, -0.24881981313228607, -0.06929323077201843, -0.5854747891426086, 0.12550218403339386, 0.17701634764671326, -0.3604702651500702, 0.3317755162715912, -0.5196813941001892, 0.1394650787115097]","[0.3620748817920685, -0.06644934415817261, -0.25765538215637207, 0.37915873527526855, -0.28724828362464905, -0.08712438493967056, 0.13804751634597778, -0.09273459017276764, -0.25178009271621704, -0.5574566125869751, -0.21600554883480072, 0.11968503892421722, -0.27237626910209656, 0.255161315202713, -0.4824223220348358, 0.48041579127311707]",0,1
A woman sits in the grass.,"[0.06787905842065811, -0.22376158833503723, -0.8678189516067505, 0.27867591381073, -0.17787796258926392, -0.1461675614118576, 0.6245235800743103, -0.403204083442688, -0.21026499569416046, -0.39259153604507446, -0.1378248780965805, 0.07279378175735474, -0.18204832077026367, 0.45223569869995117, -0.3023436665534973, 0.08230222016572952]","[0.512980043888092, -0.344326913356781, 0.29787585139274597, -0.17064130306243896, -0.8844705820083618, -0.9496734142303467, 0.5593717098236084, 0.07404295355081558, 0.1679544597864151, -0.4087698757648468, -0.04167567193508148, -0.13224086165428162, -0.016608579084277153, 0.1755819469690323, -0.6538873314857483, 0.33441075682640076]",0,1
A person swims in the sea.,"[0.3367338180541992, -0.4574791491031647, 0.041779518127441406, -0.2076716423034668, -0.5797269940376282, -0.8231827616691589, 0.2851800322532654, -0.02512781135737896, -0.26896944642066956, 0.006968235597014427, -0.28828489780426025, -0.04187333211302757, 0.28728723526000977, 0.4393707513809204, -0.4516258239746094, 0.25078120827674866]","[0.5542685985565186, 0.20637451112270355, -0.47034502029418945, 0.3097715675830841, -0.1245473325252533, 0.19800028204917908, 0.20757237076759338, -0.009264660999178886, -0.3880172073841095, -0.5458927750587463, -0.23810254037380219, 0.22807945311069489, 0.23446537554264069, 0.465370774269104, -0.20833240449428558, 0.39479222893714905]",0,1
A boy sits on the beach.,"[0.21339339017868042, -0.11223120987415314, -0.3110946714878082, 0.3026764988899231, -0.3239862024784088, -0.5013667941093445, 0.5416955947875977, -0.007168767973780632, -0.31698641180992126, -0.44580012559890747, -0.5236813426017761, 0.31223756074905396, 0.1860988736152649, -0.18655137717723846, -0.2900896966457367, 0.08341977000236511]","[0.37463319301605225, -0.18406343460083008, -0.2947336733341217, 0.18754073977470398, -0.3053496778011322, -0.5427461266517639, 0.8064724206924438, -0.10776014626026154, 0.020006639882922173, -0.41242149472236633, -0.01504470407962799, 0.12275919318199158, -0.0473053902387619, 0.17513340711593628, -0.34234490990638733, 0.2919231653213501]",0,1
A girl walks down the road.,"[0.5216053128242493, -0.2877734303474426, 0.08151249587535858, -0.023823807016015053, -0.30035823583602905, -0.2706776559352875, 0.18937519192695618, -0.214383065700531, 0.08843432366847992, -0.4654097855091095, -0.11272074282169342, -0.3634788393974304, 0.15584754943847656, -0.12569572031497955, -0.15128514170646667, -0.012393562123179436]","[0.24025361239910126, -0.38507482409477234, -0.27203813195228577, 0.03778141736984253, -0.06759153306484222, -0.29071053862571716, 0.48422515392303467, -0.45420676469802856, 0.1266782134771347, -0.42927250266075134, -0.1498282551765442, 0.021637331694364548, -0.15536439418792725, 0.2889815866947174, -0.41111573576927185, 0.48264339566230774]",0,1
A MAN SIT UNDER A TREE,"[0.5482444763183594, -0.05900975316762924, -0.43265029788017273, 0.04608825594186783, -0.10075250267982483, -0.3852749466896057, 0.10623698681592941, -0.13688601553440094, 0.19195283949375153, -0.6577283143997192, -0.34606391191482544, -0.05545393377542496, 0.08435613662004471, 0.2734314501285553, -0.6569800972938538, -0.03824716806411743]","[0.47754064202308655, -0.3310296833515167, -0.26835381984710693, 0.14613424241542816, -0.39463675022125244, -0.05525844544172287, 0.07303782552480698, -0.3107815086841583, 0.22343948483467102, -0.5337149500846863, -0.2010897547006607, -0.068153977394104, -0.1567394882440567, -0.03920730948448181, -0.04423420876264572, -0.0003225337713956833]",0,1
The woman lies on the beach.,"[0.5101249814033508, -0.06858764588832855, -0.12394346296787262, 0.22503015398979187, 0.017981186509132385, 0.16177332401275635, 0.5360414981842041, 0.0505639910697937, -0.2825540006160736, -0.5575927495956421, -0.3671726584434509, 0.2993411421775818, -0.33372679352760315, 0.1304064691066742, -0.6563203930854797, 0.018818141892552376]","[0.4589783549308777, -0.07112133502960205, -0.5610818266868591, 0.18233786523342133, -0.3290558159351349, -0.3936476409435272, 0.44339296221733093, 0.23688705265522003, -0.23019492626190186, -0.301788330078125, -0.16180472075939178, 0.07448360323905945, 0.0070954579859972, 0.17915520071983337, -0.1011219397187233, 0.1456502377986908]",0,1
