sentence,image_1,image_2,label_image1,label_image2
Boys stand in the field.,"[0.31583526730537415, -0.2510911524295807, 0.7975110411643982, 0.14489194750785828, -0.05103519558906555, -0.4886360764503479, 0.26691508293151855, -0.14351457357406616, -0.35034865140914917, 0.08072230219841003, 0.18274560570716858, -0.14001938700675964, -0.5952001810073853, 0.17551051080226898, 0.45081576704978943, 0.2909512519836426]","[0.1631109118461609, -0.062099386006593704, 0.3617565333843231, 0.02608509734272957, 0.38694363832473755, -0.6347954869270325, 0.10512079298496246, -0.5355966687202454, -0.2876500189304352, 0.2522144317626953, -0.3925342857837677, -0.09866318851709366, -0.21836921572685242, 0.25141647458076477, 0.6731311678886414, -0.21762773394584656]",0,1
Kid running on track near field.,"[-0.35492971539497375, -0.21458745002746582, 0.6591850519180298, -0.22507169842720032, 0.2808753550052643, -0.6234740018844604, 0.24504044651985168, -0.38611364364624023, -0.23036205768585205, 0.3634297549724579, 0.3046815097332001, -0.15356102585792542, -0.16600607335567474, 0.18160627782344818, 0.5859870314598083, 0.28496620059013367]","[0.4130031168460846, -0.39698970317840576, 0.4783475995063782, 0.12927597761154175, 0.36606064438819885, -0.4473004639148712, 0.22308532893657684, -0.4683457612991333, -0.1907566487789154, 0.2203121781349182, 0.08005649596452713, -0.2675122916698456, -0.8099602460861206, 0.04955589771270752, 0.2686012387275696, 0.06729990243911743]",0,1
The boy is standing on the field,"[0.16901689767837524, -0.00782228633761406, 0.4993003308773041, 0.2544218599796295, 0.09079593420028687, -0.9703401327133179, 0.2906056046485901, -0.16209666430950165, -0.2694149911403656, 0.11934474110603333, 0.49002039432525635, 0.34757259488105774, -0.20893019437789917, -0.3801635801792145, 0.5442850589752197, 0.045489583164453506]","[0.6050283312797546, -0.34665217995643616, 0.8843270540237427, -0.31843942403793335, 0.1288086175918579, -0.4818534255027771, 0.29811912775039673, -0.27544376254081726, 0.0701831579208374, -0.2719159722328186, 0.05252343416213989, 0.0734608992934227, -0.09104420244693756, 0.011601181700825691, 0.463066428899765, 0.40706324577331543]",0,1
A child run with another Child in the water,"[0.17990045249462128, -0.2856418192386627, 0.5007866024971008, 0.3178015649318695, 0.32570400834083557, -0.2532011866569519, 0.3961958587169647, -0.3577094078063965, -0.15053579211235046, 0.3586072623729706, -0.2860276997089386, -0.462123841047287, -0.6115427613258362, 0.3935430645942688, 0.23999518156051636, 0.17389512062072754]","[0.38350290060043335, 0.38219884037971497, 0.6431774497032166, -0.4655766487121582, 0.04354006052017212, -0.22716547548770905, -0.030711835250258446, -0.12969237565994263, -0.5434112548828125, 0.2494107037782669, -0.044353753328323364, -0.01755932718515396, -0.1493528187274933, -0.22212597727775574, 0.37698179483413696, 0.06382344663143158]",0,1
a mother holds her child,"[0.334699422121048, -0.19083774089813232, 0.44847795367240906, 0.19669702649116516, 0.45090869069099426, -0.41958844661712646, 0.19273513555526733, -0.21219423413276672, -0.38493409752845764, -0.2516545355319977, 0.12209280580282211, -0.005882523953914642, -0.6342676877975464, -0.003453833982348442, 0.2329241931438446, 0.36551713943481445]","[0.3849157989025116, 0.15064078569412231, 0.9949287176132202, -0.14503991603851318, 0.504081130027771, -0.29503417015075684, 0.2259185016155243, 0.10620617866516113, 0.2990747094154358, 0.15098083019256592, -0.00027618370950222015, -0.17000436782836914, -0.2915111482143402, -0.4954923689365387, 0.13022004067897797, 0.3928898572921753]",0,1
A father holds his child.,"[0.364991158246994, -0.2871202528476715, 0.5930138826370239, 0.24908071756362915, 0.19618453085422516, -0.33253800868988037, 0.32034897804260254, -0.021838055923581123, -0.23046991229057312, 0.06325875222682953, 0.22496826946735382, -0.125520721077919, -0.6081585884094238, -0.23455074429512024, -0.08429445326328278, 0.6852647066116333]","[0.22379638254642487, -0.019464101642370224, 0.41447001695632935, 0.0007655471563339233, 0.5914877653121948, -0.5812671780586243, 0.08023246377706528, -0.4096163213253021, -0.3773428797721863, -0.18335938453674316, 0.07197722047567368, 0.09367574751377106, -0.4197416603565216, 0.42912256717681885, 0.3870602548122406, 0.01762649044394493]",0,1
A child is running across the beach.,"[0.49287930130958557, -0.24918188154697418, 0.5436937808990479, -0.036499571055173874, 0.3485466241836548, -0.3163817524909973, 0.06418706476688385, -0.5561726689338684, -0.30893462896347046, 0.04207982122898102, -0.013575775548815727, -0.11875210702419281, -0.8411804437637329, -0.012753201648592949, 0.2130095213651657, 0.19522002339363098]","[0.24135585129261017, -0.15323728322982788, 0.6711641550064087, 0.10329574346542358, 0.0015503615140914917, -0.3568948209285736, 0.292854368686676, -0.22188587486743927, -0.23123028874397278, 0.04251331090927124, -0.056445106863975525, -0.1594904363155365, -0.2293097823858261, -0.06735172867774963, 0.533894419670105, -0.14176663756370544]",0,1
A child is running in the water.,"[0.1384076029062271, -0.06068236753344536, 0.5397095680236816, -0.2937184274196625, 0.055373042821884155, -0.2616271674633026, 0.23603206872940063, -0.1036127358675003, -0.3606625497341156, 0.3597051203250885, 0.08404145389795303, -0.4498380124568939, -0.7283499836921692, -0.08283616602420807, 0.02809450402855873, 0.2661297917366028]","[0.46945300698280334, -0.31979799270629883, 0.920769214630127, -0.11826707422733307, -0.009080929681658745, -0.3142535388469696, 0.31625697016716003, -0.1749475747346878, -0.44554078578948975, -0.11167307198047638, 0.25521430373191833, -0.06492581218481064, -0.583961009979248, 0.1161079853773117, 0.4379774034023285, 0.3568808138370514]",0,1
The child runs on the beach,"[-0.09241636097431183, -0.46235260367393494, 0.5609259605407715, 0.22940757870674133, 0.27147796750068665, -0.4635773003101349, 0.19837471842765808, 0.03350633382797241, -0.04894628748297691, 0.08706241846084595, 0.1729249358177185, -0.20383206009864807, -0.507097601890564, 0.27378901839256287, 0.372675359249115, 0.23351728916168213]","[0.03641009330749512, 0.21806244552135468, 0.5703104734420776, 0.13461610674858093, 0.23246540129184723, -0.6383503675460815, 0.011546703055500984, -0.5301850438117981, -0.6270875334739685, 0.44568300247192383, -0.14445088803768158, -0.08675587922334671, -0.699719250202179, 0.26107287406921387, 0.5261810421943665, 0.05500102415680885]",0,1
A girl lies on the beach.,"[0.3527115285396576, 0.01656782254576683, 0.5459883809089661, 0.003401000052690506, 0.4357324540615082, -0.23997820913791656, 0.03178790211677551, -0.12254034727811813, -0.31884250044822693, -0.06317394971847534, -0.10514896363019943, -0.46868225932121277, -0.6832668781280518, -0.009610561653971672, 0.3989778757095337, 0.008678574115037918]","[0.06760026514530182, 0.08559933304786682, 0.3769688010215759, 0.08962453901767731, 0.08436418324708939, -0.4018023908138275, 0.18915659189224243, -0.05607365816831589, -0.7750518321990967, 0.21487651765346527, -0.056193478405475616, -0.053652338683605194, -0.3122647702693939, 0.19043473899364471, 0.4268702566623688, 0.32084667682647705]",0,1
A man walks through the forrest.,"[0.04104436933994293, 0.6194030046463013, 0.38704511523246765, -0.2856709659099579, 0.05800469219684601, -0.6309933662414551, 0.29176855087280273, -0.5013014078140259, -0.6305398941040039, 0.1388917714357376, 0.031048471108078957, 0.11116636544466019, -0.28079110383987427, -0.20740994811058044, 0.42986544966697693, 0.4055061936378479]","[0.3590562045574188, -0.09894712269306183, 0.40791937708854675, -0.21426929533481598, 0.029522845521569252, -0.8343400955200195, 0.1967441886663437, -0.3495092988014221, -0.7318639755249023, 0.3359043002128601, 0.5483117699623108, -0.08030641824007034, 0.10343627631664276, -0.04077833145856857, 0.4417324662208557, 0.21964812278747559]",0,1
A mother holds a daughter.,"[0.015625732019543648, -0.33189308643341064, 0.2452622652053833, -0.18098442256450653, 0.3124103248119354, -0.2790670096874237, -0.018395377323031425, -0.3768134117126465, -0.3228829801082611, 0.13911741971969604, 0.13218992948532104, -0.06919655948877335, -0.04898319020867348, 0.005247557535767555, 0.282391756772995, 0.07286672294139862]","[0.5611875653266907, -0.029304999858140945, 0.5853672027587891, 0.021026115864515305, 0.568324625492096, -0.7706755995750427, 0.26928600668907166, -0.3853665590286255, -0.11333401501178741, 0.1207495778799057, -0.07822100818157196, -0.2142469882965088, -0.20038163661956787, -0.11994481086730957, 0.43075305223464966, 0.287706196308136]",0,1
A person is sitting on the beach.,"[0.3109234869480133, 0.13213090598583221, 0.406400591135025, -0.14377352595329285, 0.5359037518501282, -0.7887659072875977, 0.015872837975621223, -0.04412180185317993, -0.8228095769882202, -0.12015125155448914, -0.1549709141254425, 0.08356491476297379, -0.5524690747261047, 0.1632176786661148, 0.3526010513305664, 0.07587648928165436]","[0.3927980363368988, 0.0008812099695205688, 0.4184211194515228, -0.16950303316116333, 0.05854825675487518, -0.7249969840049744, 0.46722185611724854, -0.15485981106758118, -0.32391440868377686, -0.06509587168693542, 0.05335068702697754, -0.09568556398153305, -0.44114819169044495, 0.1575291007757187, 0.6517915725708008, -0.08742015063762665]",0,1
This girl is running in the road.,"[0.14168445765972137, -0.11687260866165161, 0.9962728023529053, -0.0657249242067337, 0.16934409737586975, -0.6924089193344116, 0.11284664273262024, -0.32558709383010864, -0.1797139048576355, 0.04425355792045593, 0.11896997690200806, 0.4509431719779968, -0.6897891163825989, -0.12238109111785889, 0.8401153683662415, 0.23650729656219482]","[0.5179811716079712, 0.13369812071323395, 0.4987136423587799, 0.01604675129055977, 0.10830916464328766, -0.5258081555366516, -0.004163531586527824, -0.3765355944633484, -0.5490655899047852, -0.3242184519767761, 0.1695011407136917, 0.017484188079833984, -0.4413227140903473, -0.17768600583076477, 0.49258607625961304, 0.056043121963739395]",0,1
A woman is sitting at the park.,"[0.2715366780757904, -0.024560462683439255, 0.783746600151062, -0.46884575486183167, 0.3484363555908203, -0.7276765704154968, 0.0650341808795929, -0.35975944995880127, 0.049517277628183365, 0.2159423679113388, -0.12010221183300018, -0.022424492985010147, 0.09560338407754898, -0.38191503286361694, 0.4054473042488098, 0.5012176036834717]","[0.10204567015171051, -0.12950356304645538, 0.7300107479095459, 0.31650325655937195, 0.42090553045272827, -0.3774072825908661, 0.622330367565155, -0.4098273813724518, -0.30956903100013733, 0.3805546164512634, -0.03511703014373779, 0.3855317234992981, -0.5970921516418457, -0.06576743721961975, 0.050291795283555984, 0.07343780994415283]",0,1
A couple goes for a walk in a park.,"[0.2999272048473358, 0.09340111911296844, 0.6897150278091431, 0.22645117342472076, 0.5268513560295105, -0.4339376986026764, -0.04235098510980606, -0.213125079870224, -0.21807917952537537, 0.12374554574489594, -0.2829102873802185, 0.10321403294801712, -0.31950491666793823, 0.052572011947631836, 0.712579071521759, 0.10987162590026855]","[-0.06938068568706512, 0.4793437421321869, 0.3098398447036743, -0.039642538875341415, 0.29763758182525635, -0.42806848883628845, -0.1497686207294464, -0.2788824737071991, -0.4054093062877655, 0.43244871497154236, 0.014201799407601357, 0.08551443368196487, -0.4643346667289734, 0.1692633479833603, 0.5317221879959106, 0.14477156102657318]",0,1
A person is walking in the field.,"[-0.0863911360502243, 0.29121842980384827, 0.18613094091415405, -0.06003523990511894, 0.4155620038509369, -0.565070629119873, -0.04799213260412216, -0.8508731126785278, -0.7866338491439819, -0.1845971643924713, -0.08424940705299377, 0.0018995776772499084, -0.16552278399467468, 0.2905580699443817, 0.5235342979431152, -0.20756900310516357]","[0.08449830114841461, 0.09332303702831268, 0.2548099756240845, -0.0036700889468193054, 0.5832577347755432, -0.5116811990737915, 0.13421636819839478, -0.16850045323371887, -0.508392333984375, 0.38766011595726013, -0.4575701355934143, 0.33740630745887756, -0.4915224611759186, 0.10097156465053558, 0.5465220808982849, -0.13573181629180908]",0,1
The man will walk on the pier.,"[-0.11749166250228882, 0.4552428126335144, 0.12991078197956085, 0.19543060660362244, 0.06713482737541199, -0.3366961181163788, 0.19217118620872498, -0.15071608126163483, -0.5912636518478394, 0.4536379873752594, -0.13909967243671417, 0.28798696398735046, -0.3366391658782959, 0.44895291328430176, 0.2947649359703064, 0.22259993851184845]","[-0.016571922227740288, 0.1913905143737793, 0.20355716347694397, 0.4037308692932129, 0.4967251121997833, -0.37814101576805115, -0.02953341417014599, -0.5039344429969788, -0.5585825443267822, 0.19144657254219055, -0.14236335456371307, 0.4014228880405426, -0.2188004106283188, 0.05652119219303131, 0.412398099899292, 0.31923800706863403]",0,1
A man on crutches takes a walk on a pier,"[0.10819421708583832, 0.5212002992630005, 0.7625108361244202, 0.4900455176830292, 0.07313194125890732, -0.94544517993927, 0.1532679945230484, -0.34692078828811646, -0.28793492913246155, 0.19010668992996216, 0.30289366841316223, 0.3748466372489929, -0.4696773290634155, 0.038447245955467224, 0.3950442969799042, 0.6734092235565186]","[0.21412400901317596, 0.5157318115234375, 0.7982600927352905, -0.4704684019088745, 0.33121028542518616, -0.5614379644393921, 0.1765768676996231, -0.28532105684280396, -0.45148763060569763, 0.26951882243156433, 0.028933541849255562, 0.14162850379943848, -0.4424380362033844, -0.003617679700255394, 0.46556538343429565, 0.11990655958652496]",0,1
The man will sit on the pier.,"[-0.43294045329093933, 0.5637658834457397, 0.529056191444397, -0.12121081352233887, -0.07140089571475983, -0.6066697239875793, 0.4642835855484009, -0.28569138050079346, -0.601248562335968, 0.02074083872139454, -0.4052552282810211, 0.5114574432373047, -0.10771549493074417, 0.41066548228263855, 0.11260956525802612, -0.02946643903851509]","[0.10819421708583832, 0.5212002992630005, 0.7625108361244202, 0.4900455176830292, 0.07313194125890732, -0.94544517993927, 0.1532679945230484, -0.34692078828811646, -0.28793492913246155, 0.19010668992996216, 0.30289366841316223, 0.3748466372489929, -0.4696773290634155, 0.038447245955467224, 0.3950442969799042, 0.6734092235565186]",0,1
A man is sitting on the pier.,"[0.0005012322217226028, 0.277008980512619, 0.3488873541355133, 0.16584165394306183, 0.03422662615776062, -0.46078792214393616, 0.1393975168466568, -0.24823139607906342, -1.0502781867980957, 0.39537420868873596, -0.07450582087039948, 0.018460728228092194, -0.5915490984916687, 0.49840059876441956, 0.47202855348587036, 0.1624283492565155]","[0.005675988271832466, 0.19792453944683075, 0.47969725728034973, 0.1683013141155243, -0.05994083732366562, 0.17458583414554596, -0.04440145194530487, -0.2797534465789795, -0.6224859356880188, 0.2809605300426483, -0.25681665539741516, -0.510331928730011, -0.3752109706401825, 0.3544813096523285, 0.48386913537979126, 0.5529909133911133]",0,1
The man sat on the pier.,"[0.07561318576335907, 0.48459088802337646, 0.4169696867465973, -0.06966550648212433, 0.2714209258556366, -0.7629355788230896, 0.12181764841079712, -0.5900079607963562, -0.8520482182502747, 0.0018047410994768143, -0.14027030766010284, 0.15689566731452942, -0.704043984413147, 0.10728399455547333, 0.6559853553771973, 0.01646767184138298]","[0.01749335415661335, 0.10815441608428955, 0.7226068377494812, -0.048375215381383896, 0.5302813649177551, -0.6967973113059998, 0.35836219787597656, -0.7707117199897766, -0.4474543333053589, -0.09057170152664185, 0.42947590351104736, -0.21748751401901245, -0.4515523910522461, -0.19265590608119965, 0.3304980397224426, 0.33652570843696594]",0,1
couple walk along a pier,"[-0.023612303659319878, 0.15798436105251312, 0.6880582571029663, 0.5911622643470764, 0.4399877190589905, -0.5762590765953064, 0.06369592249393463, -0.5135741829872131, -0.28530293703079224, 0.082940474152565, 0.15762512385845184, 0.0810951516032219, -0.54316645860672, 0.06699439138174057, 0.5883030891418457, 0.317246675491333]","[0.4072178900241852, -0.22756075859069824, 0.5312310457229614, -0.04698243364691734, 0.26896095275878906, -0.6026355624198914, 0.3066766858100891, -0.2290012240409851, -0.309497207403183, 0.4621112048625946, 0.10562688112258911, -0.19828450679779053, -0.34684208035469055, 0.32137155532836914, 0.4166083037853241, -0.011698927730321884]",0,1
